date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:45:32	1879/1879	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2019:55:30%20GMT	https://www.bancopatagonia.com.ar/assets/images/layout/icon-instagram.svg	/home/pablo/websites/bancopatagonia_2025/assets/images/layout/icon-instagram.svg	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:34	734/734	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2016%20Feb%202023%2020:01:13%20GMT	https://www.bancopatagonia.com.ar/assets/images/layout/icon-youtube.svg	/home/pablo/websites/bancopatagonia_2025/assets/images/layout/icon-youtube.svg	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:35	272/272	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Oct%202025%2003:45:35%20GMT	http://sucursalesycajeros.bancopatagonia.com.ar/sucursales.html	/home/pablo/websites/bancopatagonia_2025/sucursales.f9.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:35	861033/861033	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:33%20GMT	https://www.instagram.com/banco_patagonia/	/home/pablo/websites/bancopatagonia_2025/banco_patagonia/index.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:35	885383/885383	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:33%20GMT	https://www.youtube.com/user/bancopatagonia	/home/pablo/websites/bancopatagonia_2025/user/bancopatagonia.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:36	243/243	---M--	302	error ('Found')	text/html	date:Mon,%2020%20Oct%202025%2003:45:36%20GMT	https://sucursalesycajeros.bancopatagonia.com.ar/sucursales.html	/home/pablo/websites/bancopatagonia_2025/sucursales.fa.delayed	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:38	43170/43170	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:38%20GMT	https://www.bancopatagonia.com.ar/empresas/patagonia-ebank-empresas-mbl.php	/home/pablo/websites/bancopatagonia_2025/empresas/patagonia-ebank-empresas-mbl.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:39	89476/89476	---M--	200	added ('OK')	application/javascript	date:Fri,%2002%20Oct%202020%2013:22:52%20GMT	https://www.bancopatagonia.com.ar/assets/js/jquery-3.5.1.min.js	/home/pablo/websites/bancopatagonia_2025/assets/js/jquery-3.5.1.min.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:40	37216/37216	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Nov%202018%2003:06:41%20GMT	https://www.bancopatagonia.com.ar/assets/bootstrap/js/bootstrap.min.js	/home/pablo/websites/bancopatagonia_2025/assets/bootstrap/js/bootstrap.min.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:41	42863/42863	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Nov%202018%2003:06:41%20GMT	https://www.bancopatagonia.com.ar/assets/js/slick/slick.min.js	/home/pablo/websites/bancopatagonia_2025/assets/js/slick/slick.min.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:42	65946/65946	---M--	200	added ('OK')	application/javascript	date:Fri,%2016%20Nov%202018%2003:48:23%20GMT	https://www.bancopatagonia.com.ar/assets/js/fancybox/jquery.fancybox.min.js	/home/pablo/websites/bancopatagonia_2025/assets/js/fancybox/jquery.fancybox.min.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:43	1550/1550	---M--	200	added ('OK')	application/javascript	date:Tue,%2020%20Nov%202018%2003:06:41%20GMT	https://www.bancopatagonia.com.ar/assets/js/mtabs/jquery.bootstrap-responsive-tabs.min.js	/home/pablo/websites/bancopatagonia_2025/assets/js/mtabs/jquery.bootstrap-responsive-tabs.min.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:44	4558/4558	---M--	200	added ('OK')	application/javascript	date:Wed,%2011%20Sep%202019%2017:30:48%20GMT	https://www.bancopatagonia.com.ar/assets/js/funciones.js	/home/pablo/websites/bancopatagonia_2025/assets/js/funciones.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:45	52310/52310	---MC-	200	added ('OK')	text/javascript	date:Tue,%2015%20Jul%202025%2000:44:26%20GMT	http://www.google-analytics.com/analytics.js	/home/pablo/websites/bancopatagonia_2025/analytics.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:47	2569/2569	---M--	200	added ('OK')	application/javascript	date:Tue,%2014%20Feb%202023%2016:17:54%20GMT	https://www.bancopatagonia.com.ar/js/padi.js	/home/pablo/websites/bancopatagonia_2025/js/padi.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:48	4125/4125	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2020%20Nov%202018%2003:06:41%20GMT	https://www.bancopatagonia.com.ar/assets/images/layout/logo.svg	/home/pablo/websites/bancopatagonia_2025/assets/images/layout/logo.svg	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:50	38272/38272	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:18:01%20GMT	https://www.allaccess.com.ar/event/taylor-swift-the-eras-tour	/home/pablo/websites/bancopatagonia_2025/event/taylor-swift-the-eras-tour.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:50	452211/452211	---MC-	200	added ('OK')	application/javascript	date:Mon,%2020%20Oct%202025%2003:45:46%20GMT	https://www.googletagmanager.com/gtag/js?id=G-C6LG1PT98X	/home/pablo/websites/bancopatagonia_2025/gtag/jsb107	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:51	10233/10233	---M-Z	200	added ('OK')	text/html	date:Mon,%2020%20Oct%202025%2003:45:42%20GMT	https://concesionarios.gpat.com.ar/landing?token=43;86;115;105;107;105;115;67;51;107;49;55;99;84;116;78;105;106;85;77;82;117;71;68;49;116;50;112;98;85;113;57;79;52;54;102;115;48;82;101;71;121;111;61	/home/pablo/websites/bancopatagonia_2025/landing46a6.html	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:51	1571/1571	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Oct%202025%2003:45:51%20GMT	https://www.googletagmanager.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:53	1538/1538	---M--	200	added ('OK')	text/html	etag:%22460-641240f9f7340:dtagent103232508220439238rSR%22	https://tunuevacuenta.bancopatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:54	770/770	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Oct%202025%2003:45:53%20GMT	https://ebankpersonas.bancopatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:45:56	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2020%20Oct%202025%2003:45:55%20GMT	https://ahorrosybeneficios.bancopatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:47:58	359/359	---M-Z	200	added ('OK')	text/plain	date:Fri,%2006%20Jun%202025%2021:08:00%20GMT	https://www.youtube.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:00	24/24	---M--	200	added ('OK')	text/plain	date:Mon,%2020%20Oct%202025%2003:47:59%20GMT	https://www.clubpatagonia.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:01	2310/2310	---M--	200	added ('OK')	text/plain	etag:%2208890afa3c3d81:0%22	https://www.bcra.gob.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:02	22668/22668	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Oct%202025%2003:48:01%20GMT	https://bancopatagonia.hiringroom.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:03	742/742	---MCZ	200	added ('OK')	text/plain	date:Mon,%2020%20Oct%202025%2003:48:02%20GMT	https://play.google.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:04	175/175	---M-Z	200	added ('OK')	text/plain	etag:%221a52c04d247215f8b7a1acba79508230%22	https://apps.apple.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:05	1432/1432	---MCZ	200	added ('OK')	text/html	etag:W/%2268dc2da4-bc5%22	https://autogestion.produccion.gob.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:06	1579/1579	---M-Z	200	added ('OK')	text/plain	date:Sun,%2019%20Oct%202025%2012:22:56%20GMT	https://www.facebook.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:07	632/632	---M-Z	200	added ('OK')	text/plain	date:Mon,%2020%20Oct%202025%2003:48:06%20GMT	https://twitter.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:48:08	768/768	---MCZ	200	added ('OK')	text/plain	date:Mon,%2020%20Oct%202025%2003:48:07%20GMT	https://www.instagram.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:51:02	118/118	---M--	200	added ('OK')	text/plain	etag:W/%2276-18bfdbad5d0%22	https://www.allaccess.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:51:17	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2020%20Oct%202025%2003:50:54%20GMT	https://concesionarios.gpat.com.ar/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:08%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-te-quiero-dsk@2x.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-te-quiero-dsk@2x.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:08%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-patagonia-simple-dsk@2x.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-patagonia-simple-dsk@2x.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:08%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-plazo-fijo-mbl@2x.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-plazo-fijo-mbl@2x.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:09	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:08%20GMT	https://www.bancopatagonia.com.ar/lib/js/mdetect.js	/home/pablo/websites/bancopatagonia_2025/lib/js/mdetect.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:09	0/0	UR-M-Z	416	error ('Requested%20range%20not%20satisfiable')	text/javascript	date:Tue,%2015%20Jul%202025%2000:44:26%20GMT	http://www.google-analytics.com/analytics.js	/home/pablo/websites/bancopatagonia_2025/analytics.js	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:09%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-inversiones-dsk.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-inversiones-dsk.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:10	49880/49880	---M--	200	added ('OK')	image/webp	date:Thu,%2016%20Oct%202025%2012:54:43%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-inversiones-dsk.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-inversiones-dsk.webp	(from https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-inversiones-dsk.webp)
00:54:10	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:10%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-referi-y-gana-dsk.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-referi-y-gana-dsk.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:11	27368/27368	---M--	200	added ('OK')	image/webp	date:Thu,%2007%20Aug%202025%2018:16:37%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-referi-y-gana-dsk.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-referi-y-gana-dsk.webp	(from https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-referi-y-gana-dsk.webp)
00:54:11	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Mon,%2020%20Oct%202025%2003:54:11%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-pago-transporte-mbl.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-pago-transporte-mbl.webp	(from https://www.bancopatagonia.com.ar/personas/index.php)
00:54:12	14992/14992	---M--	200	added ('OK')	image/webp	date:Thu,%2021%20Aug%202025%2018:28:13%20GMT	https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-pago-transporte-mbl.webp	/home/pablo/websites/bancopatagonia_2025/personas/images/main-slider/slide-pago-transporte-mbl.webp	(from https://www.bancopatagonia.com.ar/personas/images/main-slider/slide-pago-transporte-mbl.webp)
00:54:13	742/742	---MCZ	200	added ('OK')	text/plain	date:Mon,%2020%20Oct%202025%2003:54:12%20GMT	https://play.google.com/robots.txt		(from https://www.bancopatagonia.com.ar/personas/index.php)
